feature,target,spearman_rho,p_value,n,abs_rho
park_NDVI_core_minus_outer,coh_short,-0.5952380952380953,0.11952980613879259,8,0.5952380952380953
dNDBI_inner_minus_outer,att_short,0.5714285714285715,0.13895995716070667,8,0.5714285714285715
dNDVI_mid_minus_outer,coh_2-6h,0.5714285714285715,0.13895995716070667,8,0.5714285714285715
out_NDBI_core_minus_outer,att_2-6h,0.5611425419454067,0.14786012226893985,8,0.5611425419454067
out_NDVI_core_minus_outer,coh_18-30h (diurnal),-0.5611425419454067,0.14786012226893985,8,0.5611425419454067
out_NDVI_core_minus_outer,coh_diurnal,-0.5611425419454067,0.14786012226893985,8,0.5611425419454067
built_core_advantage,att_2-6h,-0.5476190476190477,0.1600256425388966,8,0.5476190476190477
built_core_advantage,coh_7-14d,-0.5476190476190477,0.1600256425388966,8,0.5476190476190477
built_core_advantage,coh_long,-0.5476190476190477,0.1600256425388966,8,0.5476190476190477
built_mid_advantage,att_short,-0.5476190476190477,0.1600256425388966,8,0.5476190476190477
dNDBI_inner_minus_outer,att_6-18h,0.5476190476190477,0.1600256425388966,8,0.5476190476190477
dNDBI_ring_0_250,att_2-6h,0.5476190476190477,0.1600256425388966,8,0.5476190476190477
dNDBI_ring_0_250,coh_7-14d,0.5476190476190477,0.1600256425388966,8,0.5476190476190477
dNDBI_ring_0_250,coh_long,0.5476190476190477,0.1600256425388966,8,0.5476190476190477
dNDBI_ring_250_500,att_short,0.5476190476190477,0.1600256425388966,8,0.5476190476190477
park_NDBI_core_minus_outer,coh_6-18h,0.5476190476190477,0.1600256425388966,8,0.5476190476190477
park_NDBI_core_minus_outer,coh_short,0.5476190476190477,0.1600256425388966,8,0.5476190476190477
out_NDVI_core_minus_outer,att_2-6h,-0.5367450401216933,0.17018920126883436,8,0.5367450401216933
built_core_advantage,att_7-14d,-0.523809523809524,0.18272075053971484,8,0.523809523809524
built_mid_advantage,att_long,-0.523809523809524,0.18272075053971484,8,0.523809523809524
dNDBI_ring_0_250,att_7-14d,0.523809523809524,0.18272075053971484,8,0.523809523809524
dNDBI_ring_250_500,att_long,0.523809523809524,0.18272075053971484,8,0.523809523809524
built_core_advantage,att_long,-0.5000000000000001,0.20703124999999997,8,0.5000000000000001
dNDBI_ring_0_250,att_long,0.5000000000000001,0.20703124999999997,8,0.5000000000000001
built_mid_advantage,att_18-30h (diurnal),-0.4761904761904762,0.23293553465009798,8,0.4761904761904762
built_mid_advantage,att_diurnal,-0.4761904761904762,0.23293553465009798,8,0.4761904761904762
built_mid_advantage,coh_2-7d,-0.4761904761904762,0.23293553465009798,8,0.4761904761904762
built_outer_advantage,coh_6-18h,-0.4761904761904762,0.23293553465009798,8,0.4761904761904762
built_outer_advantage,coh_short,-0.4761904761904762,0.23293553465009798,8,0.4761904761904762
dNDBI_ring_250_500,att_18-30h (diurnal),0.4761904761904762,0.23293553465009798,8,0.4761904761904762
dNDBI_ring_250_500,att_diurnal,0.4761904761904762,0.23293553465009798,8,0.4761904761904762
dNDBI_ring_250_500,coh_2-7d,0.4761904761904762,0.23293553465009798,8,0.4761904761904762
dNDBI_ring_500_1000,coh_6-18h,0.4761904761904762,0.23293553465009798,8,0.4761904761904762
dNDBI_ring_500_1000,coh_short,0.4761904761904762,0.23293553465009798,8,0.4761904761904762
park_NDBI_core_minus_outer,att_2-6h,0.4761904761904762,0.23293553465009798,8,0.4761904761904762
built_mid_advantage,att_6-18h,-0.4523809523809524,0.260404767436885,8,0.4523809523809524
built_outer_advantage,coh_2-6h,-0.4523809523809524,0.260404767436885,8,0.4523809523809524
dNDBI_inner_minus_outer,att_2-6h,0.4523809523809524,0.260404767436885,8,0.4523809523809524
dNDBI_inner_minus_outer,coh_7-14d,0.4523809523809524,0.260404767436885,8,0.4523809523809524
dNDBI_inner_minus_outer,coh_long,0.4523809523809524,0.260404767436885,8,0.4523809523809524
dNDBI_ring_250_500,att_6-18h,0.4523809523809524,0.260404767436885,8,0.4523809523809524
dNDBI_ring_500_1000,coh_2-6h,0.4523809523809524,0.260404767436885,8,0.4523809523809524
built_contrast_persistence,att_short,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
built_core_advantage,att_18-30h (diurnal),-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
built_core_advantage,att_diurnal,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
built_core_advantage,coh_2-7d,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
dNDBI_inner_minus_outer,att_7-14d,0.4285714285714286,0.2894032248467901,8,0.4285714285714286
dNDBI_mid_minus_outer,coh_6-18h,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
dNDBI_mid_minus_outer,coh_short,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
dNDBI_ring_0_250,att_18-30h (diurnal),0.4285714285714286,0.2894032248467901,8,0.4285714285714286
dNDBI_ring_0_250,att_diurnal,0.4285714285714286,0.2894032248467901,8,0.4285714285714286
dNDBI_ring_0_250,coh_2-7d,0.4285714285714286,0.2894032248467901,8,0.4285714285714286
dNDVI_ring_500_1000,coh_2-6h,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
green_contrast_persistence,coh_6-18h,0.4285714285714286,0.2894032248467901,8,0.4285714285714286
green_contrast_persistence,coh_short,0.4285714285714286,0.2894032248467901,8,0.4285714285714286
green_outer_advantage,coh_2-6h,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
park_NDVI_core_minus_outer,coh_18-30h (diurnal),-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
